ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2016;;;;;;
UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA;;
MA;21;08603;Pinheiro;81.924;;
MA;21;08702;Pio XII;21.007;;
MA;21;08801;Pirapemas;18.302;;
MA;21;08900;Poção de Pedras;17.384;;
MA;21;09007;Porto Franco;23.511;;
MA;21;09056;Porto Rico do Maranhão;5.847;;
MA;21;09106;Presidente Dutra;46.970;;
MA;21;09205;Presidente Juscelino;12.532;;
MA;21;09239;Presidente Médici;6.902;;
MA;21;09270;Presidente Sarney;18.615;;
MA;21;09304;Presidente Vargas;11.391;;
MA;21;09403;Primeira Cruz;15.068;;
MA;21;09452;Raposa;30.304;;
MA;21;09502;Riachão;19.771;;
MA;21;09551;Ribamar Fiquene;7.652;;
MA;21;09601;Rosário;42.016;;
MA;21;09700;Sambaíba;5.561;;
MA;21;09759;Santa Filomena do Maranhão;7.645;;
MA;21;09809;Santa Helena;41.466;;
MA;21;09908;Santa Inês;83.759;;
MA;21;10005;Santa Luzia;71.329;;
MA;21;10039;Santa Luzia do Paruá;24.810;;
MA;21;10104;Santa Quitéria do Maranhão;25.192;;
MA;21;10203;Santa Rita;36.556;;
MA;21;10237;Santana do Maranhão;13.199;;
MA;21;10278;Santo Amaro do Maranhão;15.623;;
MA;21;10302;Santo Antônio dos Lopes;14.237;;
MA;21;10401;São Benedito do Rio Preto;18.319;;
MA;21;10500;São Bento;45.560;;
MA;21;10609;São Bernardo;28.020;;
MA;21;10658;São Domingos do Azeitão;7.259;;
MA;21;10708;São Domingos do Maranhão;33.699;;
MA;21;10807;São Félix de Balsas;4.484;;
MA;21;10856;São Francisco do Brejão;11.633;;
MA;21;10906;São Francisco do Maranhão;11.971;;
MA;21;11003;São João Batista;20.272;;
MA;21;11029;São João do Carú;15.483;;
MA;21;11052;São João do Paraíso;10.963;;
MA;21;11078;São João do Soter;18.225;;
MA;21;11102;São João dos Patos;25.448;;
MA;21;11201;São José de Ribamar;176.008;;
MA;21;11250;São José dos Basílios;7.489;;
MA;21;11300;São Luís;1.082.935;;
MA;21;11409;São Luís Gonzaga do Maranhão;18.421;;
MA;21;11508;São Mateus do Maranhão;40.791;;
MA;21;11532;São Pedro da Água Branca;12.461;;
MA;21;11573;São Pedro dos Crentes;4.583;;
MA;21;11607;São Raimundo das Mangabeiras;18.548;;
MA;21;11631;São Raimundo do Doca Bezerra;5.082;;
MA;21;11672;São Roberto;6.620;;
MA;21;11706;São Vicente Ferrer;20.800;;
MA;21;11722;Satubinha;13.727;;
MA;21;11748;Senador Alexandre Costa;10.955;;
MA;21;11763;Senador La Rocque;13.975;;
MA;21;11789;Serrano do Maranhão;10.953;;
MA;21;11805;Sítio Novo;17.760;;
MA;21;11904;Sucupira do Norte;10.425;;
MA;21;11953;Sucupira do Riachão;5.556;;
MA;21;12001;Tasso Fragoso;8.382;;
MA;21;12100;Timbiras;28.575;;
MA;21;12209;Timon;166.295;;
MA;21;12233;Trizidela do Vale;21.028;;
MA;21;12274;Tufilândia;5.731;;
MA;21;12308;Tuntum;41.102;;
MA;21;12407;Turiaçu;34.949;;
MA;21;12456;Turilândia;25.232;;
MA;21;12506;Tutóia;57.955;;
MA;21;12605;Urbano Santos;32.629;;
MA;21;12704;Vargem Grande;55.710;;
MA;21;12803;Viana;51.503;;
MA;21;12852;Vila Nova dos Martírios;13.227;;
MA;21;12902;Vitória do Mearim;32.161;;
MA;21;13009;Vitorino Freire;30.897;;
MA;21;14007;Zé Doca;50.806;;
PI;22;00053;Acauã;6.951;;
PI;22;00103;Agricolândia;5.069;;
PI;22;00202;Água Branca;17.068;;
PI;22;00251;Alagoinha do Piauí;7.515;;
PI;22;00277;Alegrete do Piauí;4.835;;
PI;22;00301;Alto Longá;14.040;;
PI;22;00400;Altos;39.795;;
PI;22;00459;Alvorada do Gurguéia;5.303;;
PI;22;00509;Amarante;17.317;;
PI;22;00608;Angical do Piauí;6.688;;
PI;22;00707;Anísio de Abreu;9.655;;
PI;22;00806;Antônio Almeida;3.109;;
PI;22;00905;Aroazes;5.755;;
PI;22;00954;Aroeiras do Itaim;2.460;;
PI;22;01002;Arraial;4.662;;
PI;22;01051;Assunção do Piauí;7.703;;
PI;22;01101;Avelino Lopes;11.471;;
PI;22;01150;Baixa Grande do Ribeiro;11.302;;
PI;22;01176;Barra D'Alcântara;3.888;;
PI;22;01200;Barras;46.189;;
PI;22;01309;Barreiras do Piauí;3.291;;
PI;22;01408;Barro Duro;6.930;;
PI;22;01507;Batalha;26.379;;
PI;22;01556;Bela Vista do Piauí;3.934;;
PI;22;01572;Belém do Piauí;3.485;;
PI;22;01606;Beneditinos;10.032;;
PI;22;01705;Bertolínia;5.408;;
PI;22;01739;Betânia do Piauí;6.102;;
PI;22;01770;Boa Hora;6.633;;
PI;22;01804;Bocaina;4.440;;
PI;22;01903;Bom Jesus;24.532;;
PI;22;01919;Bom Princípio do Piauí;5.517;;
PI;22;01929;Bonfim do Piauí;5.564;;
PI;22;01945;Boqueirão do Piauí;6.284;;
PI;22;01960;Brasileira;8.177;;
PI;22;01988;Brejo do Piauí;3.845;;
PI;22;02000;Buriti dos Lopes;19.441;;
PI;22;02026;Buriti dos Montes;7.909;;
PI;22;02059;Cabeceiras do Piauí;10.368;;
PI;22;02075;Cajazeiras do Piauí;3.485;;
PI;22;02083;Cajueiro da Praia;7.483;;
PI;22;02091;Caldeirão Grande do Piauí;5.680;;
PI;22;02109;Campinas do Piauí;5.515;;
PI;22;02117;Campo Alegre do Fidalgo;4.935;;
PI;22;02133;Campo Grande do Piauí;5.823;;
PI;22;02174;Campo Largo do Piauí;7.126;;
PI;22;02208;Campo Maior;46.031;;
PI;22;02251;Canavieira;3.898;;
PI;22;02307;Canto do Buriti;20.770;;
PI;22;02406;Capitão de Campos;11.205;;
PI;22;02455;Capitão Gervásio Oliveira;4.021;;
PI;22;02505;Caracol;10.688;;
PI;22;02539;Caraúbas do Piauí;5.750;;
PI;22;02554;Caridade do Piauí;5.012;;
PI;22;02604;Castelo do Piauí;19.410;;
PI;22;02653;Caxingó;5.306;;
PI;22;02703;Cocal;27.287;;
PI;22;02711;Cocal de Telha;4.805;;
PI;22;02729;Cocal dos Alves;6.042;;
PI;22;02737;Coivaras;3.942;;
PI;22;02752;Colônia do Gurguéia;6.345;;
PI;22;02778;Colônia do Piauí;7.532;;
PI;22;02802;Conceição do Canindé;4.540;;
PI;22;02851;Coronel José Dias;4.605;;
PI;22;02901;Corrente;26.149;;
PI;22;03008;Cristalândia do Piauí;8.130;;
PI;22;03107;Cristino Castro;10.235;;
PI;22;03206;Curimatá;11.158;;
PI;22;03230;Currais;4.859;;
PI;22;03255;Curralinhos;4.353;;
PI;22;03271;Curral Novo do Piauí;5.152;;
PI;22;03305;Demerval Lobão;13.575;;
PI;22;03354;Dirceu Arcoverde;6.880;;
PI;22;03404;Dom Expedito Lopes;6.774;;
PI;22;03420;Domingos Mourão;4.288;;
PI;22;03453;Dom Inocêncio;9.396;;
PI;22;03503;Elesbão Veloso;14.406;;
PI;22;03602;Eliseu Martins;4.822;;
PI;22;03701;Esperantina;38.983;;
PI;22;03750;Fartura do Piauí;5.210;;
PI;22;03800;Flores do Piauí;4.394;;
PI;22;03859;Floresta do Piauí;2.517;;
PI;22;03909;Floriano;58.892;;
PI;22;04006;Francinópolis;5.265;;
PI;22;04105;Francisco Ayres;4.309;;
PI;22;04154;Francisco Macedo;3.113;;
PI;22;04204;Francisco Santos;9.108;;
PI;22;04303;Fronteiras;11.405;;
PI;22;04352;Geminiano;5.337;;
PI;22;04402;Gilbués;10.518;;
PI;22;04501;Guadalupe;10.337;;
PI;22;04550;Guaribas;4.484;;
PI;22;04600;Hugo Napoleão;3.815;;
PI;22;04659;Ilha Grande;9.242;;
PI;22;04709;Inhuma;15.056;;
PI;22;04808;Ipiranga do Piauí;9.626;;
PI;22;04907;Isaías Coelho;8.424;;
PI;22;05003;Itainópolis;11.375;;
PI;22;05102;Itaueira;10.837;;
PI;22;05151;Jacobina do Piauí;5.671;;
PI;22;05201;Jaicós;18.725;;
PI;22;05250;Jardim do Mulato;4.422;;
PI;22;05276;Jatobá do Piauí;4.777;;
PI;22;05300;Jerumenha;4.388;;
PI;22;05359;João Costa;2.963;;
PI;22;05409;Joaquim Pires;14.105;;
PI;22;05458;Joca Marques;5.331;;
PI;22;05508;José de Freitas;38.440;;
PI;22;05516;Juazeiro do Piauí;5.385;;
PI;22;05524;Júlio Borges;5.523;;
PI;22;05532;Jurema;4.671;;
PI;22;05540;Lagoinha do Piauí;2.785;;
PI;22;05557;Lagoa Alegre;8.365;;
PI;22;05565;Lagoa do Barro do Piauí;4.580;;
PI;22;05573;Lagoa de São Francisco;6.630;;
PI;22;05581;Lagoa do Piauí;3.987;;
PI;22;05599;Lagoa do Sítio;5.068;;
PI;22;05607;Landri Sales;5.227;;
PI;22;05706;Luís Correia;29.683;;
PI;22;05805;Luzilândia;25.067;;
PI;22;05854;Madeiro;8.143;;
PI;22;05904;Manoel Emídio;5.265;;
PI;22;05953;Marcolândia;8.299;;
PI;22;06001;Marcos Parente;4.479;;
PI;22;06050;Massapê do Piauí;6.332;;
PI;22;06100;Matias Olímpio;10.740;;
PI;22;06209;Miguel Alves;33.146;;
PI;22;06308;Miguel Leão;1.231;;
PI;22;06357;Milton Brandão;6.513;;
PI;22;06407;Monsenhor Gil;10.409;;
PI;22;06506;Monsenhor Hipólito;7.605;;
PI;22;06605;Monte Alegre do Piauí;10.446;;
PI;22;06654;Morro Cabeça no Tempo;4.070;;
PI;22;06670;Morro do Chapéu do Piauí;6.672;;
PI;22;06696;Murici dos Portelas;8.954;;
PI;22;06704;Nazaré do Piauí;7.245;;
PI;22;06720;Nazária;8.398;;
PI;22;06753;Nossa Senhora de Nazaré;4.768;;
PI;22;06803;Nossa Senhora dos Remédios;8.521;;
PI;22;06902;Novo Oriente do Piauí;6.474;;
PI;22;06951;Novo Santo Antônio;2.930;;
PI;22;07009;Oeiras;36.385;;
PI;22;07108;Olho D'Água do Piauí;2.409;;
PI;22;07207;Padre Marcos;6.753;;
PI;22;07306;Paes Landim;4.068;;
PI;22;07355;Pajeú do Piauí;3.321;;
PI;22;07405;Palmeira do Piauí;4.973;;
PI;22;07504;Palmeirais;14.253;;
PI;22;07553;Paquetá;3.893;;
PI;22;07603;Parnaguá;10.589;;
PI;22;07702;Parnaíba;150.201;;
PI;22;07751;Passagem Franca do Piauí;4.491;;
PI;22;07777;Patos do Piauí;6.271;;
PI;22;07793;Pau D'Arco do Piauí;3.957;;
PI;22;07801;Paulistana;20.198;;
PI;22;07850;Pavussu;3.629;;
PI;22;07900;Pedro II;38.090;;
PI;22;07934;Pedro Laurentino;2.488;;
PI;22;07959;Nova Santa Rita;4.295;;
PI;22;08007;Picos;76.749;;
PI;22;08106;Pimenteiras;11.925;;
PI;22;08205;Pio IX;18.095;;
PI;22;08304;Piracuruca;28.242;;
PI;22;08403;Piripiri;62.695;;
PI;22;08502;Porto;12.324;;
PI;22;08551;Porto Alegre do Piauí;2.656;;
PI;22;08601;Prata do Piauí;3.104;;
PI;22;08650;Queimada Nova;8.821;;
PI;22;08700;Redenção do Gurguéia;8.618;;
PI;22;08809;Regeneração;17.697;;
PI;22;08858;Riacho Frio;4.248;;
PI;22;08874;Ribeira do Piauí;4.393;;
PI;22;08908;Ribeiro Gonçalves;7.185;;
PI;22;09005;Rio Grande do Piauí;6.330;;
PI;22;09104;Santa Cruz do Piauí;6.134;;
PI;22;09153;Santa Cruz dos Milagres;3.940;;
PI;22;09203;Santa Filomena;6.155;;
PI;22;09302;Santa Luz;5.741;;
PI;22;09351;Santana do Piauí;4.552;;
PI;22;09377;Santa Rosa do Piauí;5.177;;
PI;22;09401;Santo Antônio de Lisboa;6.270;;
PI;22;09450;Santo Antônio dos Milagres;2.120;;
PI;22;09500;Santo Inácio do Piauí;3.726;;
PI;22;09559;São Braz do Piauí;4.374;;
PI;22;09609;São Félix do Piauí;2.909;;
PI;22;09658;São Francisco de Assis do Piauí;5.810;;
PI;22;09708;São Francisco do Piauí;6.326;;
PI;22;09757;São Gonçalo do Gurguéia;2.975;;
PI;22;09807;São Gonçalo do Piauí;4.918;;
PI;22;09856;São João da Canabrava;4.529;;
PI;22;09872;São João da Fronteira;5.919;;
PI;22;09906;São João da Serra;6.064;;
PI;22;09955;São João da Varjota;4.755;;
PI;22;09971;São João do Arraial;7.804;;
PI;22;10003;São João do Piauí;20.206;;
PI;22;10052;São José do Divino;5.253;;
PI;22;10102;São José do Peixe;3.692;;
PI;22;10201;São José do Piauí;6.606;;
PI;22;10300;São Julião;6.253;;
PI;22;10359;São Lourenço do Piauí;4.497;;
PI;22;10375;São Luis do Piauí;2.597;;
PI;22;10383;São Miguel da Baixa Grande;2.412;;
PI;22;10391;São Miguel do Fidalgo;2.992;;
PI;22;10409;São Miguel do Tapuio;17.604;;
PI;22;10508;São Pedro do Piauí;14.027;;
PI;22;10607;São Raimundo Nonato;33.966;;
PI;22;10623;Sebastião Barros;3.437;;
PI;22;10631;Sebastião Leal;4.217;;
PI;22;10656;Sigefredo Pacheco;9.865;;
PI;22;10706;Simões;14.384;;
PI;22;10805;Simplício Mendes;12.458;;
PI;22;10904;Socorro do Piauí;4.506;;
PI;22;10938;Sussuapara;6.581;;
PI;22;10953;Tamboril do Piauí;2.861;;
PI;22;10979;Tanque do Piauí;2.712;;
PI;22;11001;Teresina;847.430;;
PI;22;11100;União;43.689;;
PI;22;11209;Uruçuí;21.105;;
PI;22;11308;Valença do Piauí;20.579;;
PI;22;11357;Várzea Branca;4.881;;
PI;22;11407;Várzea Grande;4.329;;
PI;22;11506;Vera Mendes;3.028;;
PI;22;11605;Vila Nova do Piauí;2.947;;
PI;22;11704;Wall Ferraz;4.383;;
CE;23;00101;Abaiara;11.483;;
CE;23;00150;Acarape;16.418;;
CE;23;00200;Acaraú;61.715;;
CE;23;00309;Acopiara;53.358;;
CE;23;00408;Aiuaba;17.098;;
CE;23;00507;Alcântaras;11.391;;
CE;23;00606;Altaneira;7.413;;
CE;23;00705;Alto Santo;16.927;;
CE;23;00754;Amontada;42.508;;
CE;23;00804;Antonina do Norte;7.253;;
CE;23;00903;Apuiarés;14.644;;
CE;23;01000;Aquiraz;78.438;;
CE;23;01109;Aracati;73.188;;
CE;23;01208;Aracoiaba;26.203;;
CE;23;01257;Ararendá;10.800;;
CE;23;01307;Araripe;21.345;;
CE;23;01406;Aratuba;11.300;;
CE;23;01505;Arneiroz;7.774;;
CE;23;01604;Assaré;23.191;;
CE;23;01703;Aurora;24.548;;
CE;23;01802;Baixio;6.214;;
CE;23;01851;Banabuiú;17.968;;
CE;23;01901;Barbalha;59.343;;
CE;23;01950;Barreira;20.835;;
CE;23;02008;Barro;22.361;;
CE;23;02057;Barroquinha;14.854;;
CE;23;02107;Baturité;35.154;;
CE;23;02206;Beberibe;52.719;;
CE;23;02305;Bela Cruz;32.243;;
CE;23;02404;Boa Viagem;53.945;;
CE;23;02503;Brejo Santo;48.451;;
CE;23;02602;Camocim;62.734;;
CE;23;02701;Campos Sales;27.167;;
CE;23;02800;Canindé;77.261;;
CE;23;02909;Capistrano;17.621;;
CE;23;03006;Caridade;22.065;;
CE;23;03105;Cariré;18.653;;
CE;23;03204;Caririaçu;26.876;;
CE;23;03303;Cariús;18.807;;
CE;23;03402;Carnaubal;17.549;;
CE;23;03501;Cascavel;70.574;;
CE;23;03600;Catarina;20.269;;
CE;23;03659;Catunda;10.331;;
CE;23;03709;Caucaia;358.164;;
CE;23;03808;Cedro;25.038;;
CE;23;03907;Chaval;12.931;;
CE;23;03931;Choró;13.340;;
CE;23;03956;Chorozinho;19.194;;
CE;23;04004;Coreaú;23.000;;
CE;23;04103;Crateús;74.350;;
CE;23;04202;Crato;129.662;;
CE;23;04236;Croatá;17.802;;
CE;23;04251;Cruz;23.833;;
CE;23;04269;Deputado Irapuan Pinheiro;9.483;;
CE;23;04277;Ererê;7.134;;
CE;23;04285;Eusébio;51.913;;
CE;23;04301;Farias Brito;18.789;;
CE;23;04350;Forquilha;23.801;;
CE;23;04400;Fortaleza;2.609.716;;
CE;23;04459;Fortim;16.115;;
CE;23;04509;Frecheirinha;13.606;;
CE;23;04608;General Sampaio;6.845;;
CE;23;04657;Graça;15.300;;
CE;23;04707;Granja;54.146;;
CE;23;04806;Granjeiro;4.459;;
CE;23;04905;Groaíras;10.931;;
CE;23;04954;Guaiúba;26.091;;
CE;23;05001;Guaraciaba do Norte;39.301;;
CE;23;05100;Guaramiranga;3.632;;
CE;23;05209;Hidrolândia;20.136;;
CE;23;05233;Horizonte;64.673;;
CE;23;05266;Ibaretama;13.203;;
CE;23;05308;Ibiapina;24.739;;
CE;23;05332;Ibicuitinga;12.242;;
CE;23;05357;Icapuí;19.554;;
CE;23;05407;Icó;67.345;;
CE;23;05506;Iguatu;102.013;;
CE;23;05605;Independência;25.962;;
CE;23;05654;Ipaporanga;11.499;;
CE;23;05704;Ipaumirim;12.327;;
CE;23;05803;Ipu;41.485;;
CE;23;05902;Ipueiras;37.957;;
CE;23;06009;Iracema;14.098;;
CE;23;06108;Irauçuba;23.704;;
CE;23;06207;Itaiçaba;7.698;;
CE;23;06256;Itaitinga;38.933;;
CE;23;06306;Itapajé;51.538;;
CE;23;06405;Itapipoca;126.234;;
CE;23;06504;Itapiúna;19.872;;
CE;23;06553;Itarema;40.822;;
CE;23;06603;Itatira;20.484;;
CE;23;06702;Jaguaretama;17.977;;
CE;23;06801;Jaguaribara;11.200;;
CE;23;06900;Jaguaribe;34.503;;
CE;23;07007;Jaguaruana;33.607;;
CE;23;07106;Jardim;27.074;;
CE;23;07205;Jati;7.827;;
CE;23;07254;Jijoca de Jericoacoara;19.224;;
CE;23;07304;Juazeiro do Norte;268.248;;
CE;23;07403;Jucás;24.540;;
CE;23;07502;Lavras da Mangabeira;31.359;;
CE;23;07601;Limoeiro do Norte;58.552;;
CE;23;07635;Madalena;19.616;;
CE;23;07650;Maracanaú;223.188;;
CE;23;07700;Maranguape;125.058;;
CE;23;07809;Marco;26.738;;
CE;23;07908;Martinópole;10.990;;
CE;23;08005;Massapê;37.892;;
CE;23;08104;Mauriti;46.335;;
CE;23;08203;Meruoca;14.814;;
CE;23;08302;Milagres;28.292;;
CE;23;08351;Milhã;13.152;;
CE;23;08377;Miraíma;13.507;;
CE;23;08401;Missão Velha;35.326;;
CE;23;08500;Mombaça;43.678;;
CE;23;08609;Monsenhor Tabosa;17.025;;
CE;23;08708;Morada Nova;61.722;;
CE;23;08807;Moraújo;8.579;;
CE;23;08906;Morrinhos;22.067;;
CE;23;09003;Mucambo;14.367;;
CE;23;09102;Mulungu;12.682;;
CE;23;09201;Nova Olinda;15.310;;
CE;23;09300;Nova Russas;31.954;;
CE;23;09409;Novo Oriente;28.288;;
CE;23;09458;Ocara;25.261;;
CE;23;09508;Orós;21.342;;
CE;23;09607;Pacajus;69.877;;
CE;23;09706;Pacatuba;81.627;;
CE;23;09805;Pacoti;11.936;;
CE;23;09904;Pacujá;6.186;;
CE;23;10001;Palhano;9.248;;
CE;23;10100;Palmácia;13.022;;
CE;23;10209;Paracuru;33.665;;
CE;23;10258;Paraipaba;32.256;;
CE;23;10308;Parambu;31.213;;
CE;23;10407;Paramoti;11.564;;
CE;23;10506;Pedra Branca;42.795;;
CE;23;10605;Penaforte;8.888;;
CE;23;10704;Pentecoste;36.928;;
CE;23;10803;Pereiro;16.139;;
CE;23;10852;Pindoretama;20.430;;
CE;23;10902;Piquet Carneiro;16.599;;
CE;23;10951;Pires Ferreira;10.730;;
CE;23;11009;Poranga;12.234;;
CE;23;11108;Porteiras;14.965;;
CE;23;11207;Potengi;10.856;;
CE;23;11231;Potiretama;6.337;;
CE;23;11264;Quiterianópolis;20.777;;
CE;23;11306;Quixadá;85.991;;
CE;23;11355;Quixelô;14.903;;
CE;23;11405;Quixeramobim;77.931;;
CE;23;11504;Quixeré;21.728;;
CE;23;11603;Redenção;27.358;;
CE;23;11702;Reriutaba;18.889;;
CE;23;11801;Russas;75.762;;
CE;23;11900;Saboeiro;15.715;;
CE;23;11959;Salitre;16.248;;
CE;23;12007;Santana do Acaraú;31.814;;
CE;23;12106;Santana do Cariri;17.479;;
CE;23;12205;Santa Quitéria;43.359;;
CE;23;12304;São Benedito;46.414;;
CE;23;12403;São Gonçalo do Amarante;47.791;;
CE;23;12502;São João do Jaguaribe;7.670;;
CE;23;12601;São Luís do Curu;12.805;;
CE;23;12700;Senador Pompeu;26.496;;
CE;23;12809;Senador Sá;7.442;;
CE;23;12908;Sobral;203.682;;
CE;23;13005;Solonópole;18.127;;
CE;23;13104;Tabuleiro do Norte;30.378;;
CE;23;13203;Tamboril;25.560;;
CE;23;13252;Tarrafas;8.875;;
CE;23;13302;Tauá;57.914;;
CE;23;13351;Tejuçuoca;18.709;;
CE;23;13401;Tianguá;74.107;;
CE;23;13500;Trairi;54.820;;
CE;23;13559;Tururu;15.768;;
CE;23;13609;Ubajara;34.068;;
CE;23;13708;Umari;7.668;;
CE;23;13757;Umirim;19.602;;
CE;23;13807;Uruburetama;21.411;;
CE;23;13906;Uruoca;13.600;;
CE;23;13955;Varjota;18.188;;
CE;23;14003;Várzea Alegre;40.255;;
CE;23;14102;Viçosa do Ceará;59.487;;
RN;24;00109;Acari;11.338;;
RN;24;00208;Açu;57.743;;
RN;24;00307;Afonso Bezerra;11.207;;
RN;24;00406;Água Nova;3.235;;
RN;24;00505;Alexandria;13.839;;
RN;24;00604;Almino Afonso;4.876;;
RN;24;00703;Alto do Rodrigues;14.143;;
RN;24;00802;Angicos;11.908;;
RN;24;00901;Antônio Martins;7.221;;
RN;24;01008;Apodi;36.257;;
RN;24;01107;Areia Branca;27.176;;
RN;24;01206;Arês;14.176;;
RN;24;01305;Augusto Severo;9.742;;
RN;24;01404;Baía Formosa;9.247;;
RN;24;01453;Baraúna;27.667;;
RN;24;01503;Barcelona;4.065;;
RN;24;01602;Bento Fernandes;5.493;;
RN;24;01651;Bodó;2.332;;
RN;24;01701;Bom Jesus;10.185;;
RN;24;01800;Brejinho;12.616;;
RN;24;01859;Caiçara do Norte;6.606;;
RN;24;01909;Caiçara do Rio do Vento;3.645;;
RN;24;02006;Caicó;67.747;;
RN;24;02105;Campo Redondo;11.156;;
RN;24;02204;Canguaretama;33.949;;
RN;24;02303;Caraúbas;20.636;;
RN;24;02402;Carnaúba dos Dantas;8.117;;
RN;24;02501;Carnaubais;10.592;;
RN;24;02600;Ceará-Mirim;73.370;;
RN;24;02709;Cerro Corá;11.331;;
RN;24;02808;Coronel Ezequiel;5.590;;
RN;24;02907;Coronel João Pessoa;4.972;;
RN;24;03004;Cruzeta;8.155;;
RN;24;03103;Currais Novos;45.060;;
RN;24;03202;Doutor Severiano;7.187;;
RN;24;03251;Parnamirim;248.623;;
RN;24;03301;Encanto;5.630;;
RN;24;03400;Equador;6.103;;
RN;24;03509;Espírito Santo;10.714;;
RN;24;03608;Extremoz;27.933;;
RN;24;03707;Felipe Guerra;6.033;;
RN;24;03756;Fernando Pedroza;3.055;;
RN;24;03806;Florânia;9.258;;
RN;24;03905;Francisco Dantas;2.899;;
RN;24;04002;Frutuoso Gomes;4.204;;
RN;24;04101;Galinhos;2.650;;
RN;24;04200;Goianinha;25.685;;
RN;24;04309;Governador Dix-Sept Rosado;13.103;;
RN;24;04408;Grossos;10.293;;
RN;24;04507;Guamaré;14.975;;
RN;24;04606;Ielmo Marinho;13.559;;
RN;24;04705;Ipanguaçu;15.308;;
RN;24;04804;Ipueira;2.236;;
RN;24;04853;Itajá;7.515;;
RN;24;04903;Itaú;5.904;;
RN;24;05009;Jaçanã;8.949;;
RN;24;05108;Jandaíra;6.920;;
RN;24;05207;Janduís;5.402;;
RN;24;05306;Januário Cicco;9.989;;
RN;24;05405;Japi;5.306;;
RN;24;05504;Jardim de Angicos;2.666;;
RN;24;05603;Jardim de Piranhas;14.734;;
RN;24;05702;Jardim do Seridó;12.566;;
RN;24;05801;João Câmara;34.839;;
RN;24;05900;João Dias;2.693;;
RN;24;06007;José da Penha;6.050;;
RN;24;06106;Jucurutu;18.490;;
RN;24;06155;Jundiá;3.881;;
RN;24;06205;Lagoa d'Anta;6.743;;
RN;24;06304;Lagoa de Pedras;7.529;;
RN;24;06403;Lagoa de Velhos;2.768;;
RN;24;06502;Lagoa Nova;15.434;;
RN;24;06601;Lagoa Salgada;8.206;;
RN;24;06700;Lajes;11.234;;
RN;24;06809;Lajes Pintadas;4.813;;
RN;24;06908;Lucrécia;3.968;;
RN;24;07005;Luís Gomes;10.171;;
RN;24;07104;Macaíba;79.211;;
RN;24;07203;Macau;31.592;;
RN;24;07252;Major Sales;3.955;;
RN;24;07302;Marcelino Vieira;8.495;;
RN;24;07401;Martins;8.750;;
RN;24;07500;Maxaranguape;12.030;;
RN;24;07609;Messias Targino;4.569;;
RN;24;07708;Montanhas;11.537;;
RN;24;07807;Monte Alegre;22.311;;
RN;24;07906;Monte das Gameleiras;2.198;;
RN;24;08003;Mossoró;291.937;;
RN;24;08102;Natal;877.662;;
RN;24;08201;Nísia Floresta;26.994;;
RN;24;08300;Nova Cruz;37.547;;
RN;24;08409;Olho-d'Água do Borges;4.359;;
RN;24;08508;Ouro Branco;4.877;;
RN;24;08607;Paraná;4.249;;
RN;24;08706;Paraú;3.875;;
RN;24;08805;Parazinho;5.215;;
RN;24;08904;Parelhas;21.577;;
RN;24;08953;Rio do Fogo;10.830;;
RN;24;09100;Passa e Fica;12.880;;
RN;24;09209;Passagem;3.092;;
RN;24;09308;Patu;12.776;;
RN;24;09332;Santa Maria;5.422;;
RN;24;09407;Pau dos Ferros;30.206;;
RN;24;09506;Pedra Grande;3.392;;
RN;24;09605;Pedra Preta;2.550;;
RN;24;09704;Pedro Avelino;6.998;;
RN;24;09803;Pedro Velho;14.900;;
RN;24;09902;Pendências;14.919;;
RN;24;10009;Pilões;3.799;;
RN;24;10108;Poço Branco;15.280;;
RN;24;10207;Portalegre;7.861;;
RN;24;10256;Porto do Mangue;6.691;;
RN;24;10306;Serra Caiada;9.958;;
RN;24;10405;Pureza;9.451;;
RN;24;10504;Rafael Fernandes;5.078;;
RN;24;10603;Rafael Godeiro;3.224;;
RN;24;10702;Riacho da Cruz;3.526;;
RN;24;10801;Riacho de Santana;4.278;;
RN;24;10900;Riachuelo;7.970;;
RN;24;11007;Rodolfo Fernandes;4.546;;
RN;24;11056;Tibau;4.060;;
RN;24;11106;Ruy Barbosa;3.673;;
RN;24;11205;Santa Cruz;39.300;;
RN;24;11403;Santana do Matos;13.445;;
RN;24;11429;Santana do Seridó;2.688;;
RN;24;11502;Santo Antônio;24.045;;
RN;24;11601;São Bento do Norte;2.875;;
RN;24;11700;São Bento do Trairí;4.372;;
RN;24;11809;São Fernando;3.603;;
RN;24;11908;São Francisco do Oeste;4.206;;
RN;24;12005;São Gonçalo do Amarante;99.724;;
RN;24;12104;São João do Sabugi;6.240;;
RN;24;12203;São José de Mipibu;43.598;;
RN;24;12302;São José do Campestre;12.971;;
RN;24;12401;São José do Seridó;4.605;;
RN;24;12500;São Miguel;23.444;;
RN;24;12559;São Miguel do Gostoso;9.518;;
RN;24;12609;São Paulo do Potengi;17.407;;
RN;24;12708;São Pedro;6.177;;
RN;24;12807;São Rafael;8.345;;
RN;24;12906;São Tomé;11.214;;
RN;24;13003;São Vicente;6.435;;
RN;24;13102;Senador Elói de Souza;6.138;;
RN;24;13201;Senador Georgino Avelino;4.373;;
RN;24;13300;Serra de São Bento;5.877;;
