;;;;;;;
ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2013;;;;;;;
UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA;;;
MA;21;07456;Olinda Nova do Maranhão;13.911;;;
MA;21;07506;Paço do Lumiar;113.378;;;
MA;21;07605;Palmeirândia;19.133;;;
MA;21;07704;Paraibano;20.636;;;
MA;21;07803;Parnarama;33.883;;;
MA;21;07902;Passagem Franca;18.216;;;
MA;21;08009;Pastos Bons;18.687;;;
MA;21;08058;Paulino Neves;15.234;;;
MA;21;08108;Paulo Ramos;20.514;;;
MA;21;08207;Pedreiras;39.337;;;
MA;21;08256;Pedro do Rosário;23.874;;;
MA;21;08306;Penalva;36.520;;;
MA;21;08405;Peri Mirim;13.956;;;
MA;21;08454;Peritoró;22.123;;;
MA;21;08504;Pindaré-Mirim;31.866;;;
MA;21;08603;Pinheiro;80.365;;;
MA;21;08702;Pio XII;21.512;;;
MA;21;08801;Pirapemas;17.917;;;
MA;21;08900;Poção de Pedras;18.633;;;
MA;21;09007;Porto Franco;22.651;;;
MA;21;09056;Porto Rico do Maranhão;5.943;;;
MA;21;09106;Presidente Dutra;46.039;;;
MA;21;09205;Presidente Juscelino;12.103;;;
MA;21;09239;Presidente Médici;6.674;;;
MA;21;09270;Presidente Sarney;17.988;;;
MA;21;09304;Presidente Vargas;11.105;;;
MA;21;09403;Primeira Cruz;14.588;;;
MA;21;09452;Raposa;28.543;;;
MA;21;09502;Riachão;20.011;;;
MA;21;09551;Ribamar Fiquene;7.514;;;
MA;21;09601;Rosário;40.983;;;
MA;21;09700;Sambaíba;5.538;;;
MA;21;09759;Santa Filomena do Maranhão;7.426;;;
MA;21;09809;Santa Helena;41.081;;;
MA;21;09908;Santa Inês;82.106;;;
MA;21;10005;Santa Luzia;75.444;;;
MA;21;10039;Santa Luzia do Paruá;23.256;;;
MA;21;10104;Santa Quitéria do Maranhão;29.208;;;
MA;21;10203;Santa Rita;34.710;;;
MA;21;10237;Santana do Maranhão;12.521;;;
MA;21;10278;Santo Amaro do Maranhão;14.828;;;
MA;21;10302;Santo Antônio dos Lopes;14.289;;;
MA;21;10401;São Benedito do Rio Preto;18.118;;;
MA;21;10500;São Bento;42.867;;;
MA;21;10609;São Bernardo;27.369;;;
MA;21;10658;São Domingos do Azeitão;7.147;;;
MA;21;10708;São Domingos do Maranhão;33.725;;;
MA;21;10807;São Félix de Balsas;4.593;;;
MA;21;10856;São Francisco do Brejão;11.027;;;
MA;21;10906;São Francisco do Maranhão;11.955;;;
MA;21;11003;São João Batista;20.152;;;
MA;21;11029;São João do Carú;15.599;;;
MA;21;11052;São João do Paraíso;10.917;;;
MA;21;11078;São João do Soter;17.809;;;
MA;21;11102;São João dos Patos;25.199;;;
MA;21;11201;São José de Ribamar;170.423;;;
MA;21;11250;São José dos Basílios;7.507;;;
MA;21;11300;São Luís;1.053.922;;;
MA;21;11409;São Luís Gonzaga do Maranhão;19.510;;;
MA;21;11508;São Mateus do Maranhão;40.095;;;
MA;21;11532;São Pedro da Água Branca;12.287;;;
MA;21;11573;São Pedro dos Crentes;4.520;;;
MA;21;11607;São Raimundo das Mangabeiras;18.093;;;
MA;21;11631;São Raimundo do Doca Bezerra;5.554;;;
MA;21;11672;São Roberto;6.329;;;
MA;21;11706;São Vicente Ferrer;21.445;;;
MA;21;11722;Satubinha;12.959;;;
MA;21;11748;Senador Alexandre Costa;10.657;;;
MA;21;11763;Senador La Rocque;14.315;;;
MA;21;11789;Serrano do Maranhão;10.693;;;
MA;21;11805;Sítio Novo;17.449;;;
MA;21;11904;Sucupira do Norte;10.454;;;
MA;21;11953;Sucupira do Riachão;5.498;;;
MA;21;12001;Tasso Fragoso;8.130;;;
MA;21;12100;Timbiras;28.368;;;
MA;21;12209;Timon;161.721;;;
MA;21;12233;Trizidela do Vale;19.559;;;
MA;21;12274;Tufilândia;5.681;;;
MA;21;12308;Tuntum;40.273;;;
MA;21;12407;Turiaçu;34.554;;;
MA;21;12456;Turilândia;24.190;;;
MA;21;12506;Tutóia;55.705;;;
MA;21;12605;Urbano Santos;26.833;;;
MA;21;12704;Vargem Grande;52.937;;;
MA;21;12803;Viana;50.687;;;
MA;21;12852;Vila Nova dos Martírios;12.352;;;
MA;21;12902;Vitória do Mearim;31.793;;;
MA;21;13009;Vitorino Freire;30.959;;;
MA;21;14007;Zé Doca;49.848;;;
PI;22;00053;Acauã;6.890;;;
PI;22;00103;Agricolândia;5.097;;;
PI;22;00202;Água Branca;16.869;;;
PI;22;00251;Alagoinha do Piauí;7.467;;;
PI;22;00277;Alegrete do Piauí;5.211;;;
PI;22;00301;Alto Longá;13.923;;;
PI;22;00400;Altos;39.522;;;
PI;22;00459;Alvorada do Gurguéia;5.216;;;
PI;22;00509;Amarante;17.298;;;
PI;22;00608;Angical do Piauí;6.703;;;
PI;22;00707;Anísio de Abreu;9.456;;;
PI;22;00806;Antônio Almeida;3.090;;;
PI;22;00905;Aroazes;5.784;;;
PI;22;00954;Aroeiras do Itaim;2.459;;;
PI;22;01002;Arraial;4.688;;;
PI;22;01051;Assunção do Piauí;7.645;;;
PI;22;01101;Avelino Lopes;11.341;;;
PI;22;01150;Baixa Grande do Ribeiro;11.014;;;
PI;22;01176;Barra D'Alcântara;3.886;;;
PI;22;01200;Barras;45.786;;;
PI;22;01309;Barreiras do Piauí;3.278;;;
PI;22;01408;Barro Duro;6.627;;;
PI;22;01507;Batalha;26.215;;;
PI;22;01556;Bela Vista do Piauí;3.882;;;
PI;22;01572;Belém do Piauí;3.413;;;
PI;22;01606;Beneditinos;10.014;;;
PI;22;01705;Bertolínia;5.389;;;
PI;22;01739;Betânia do Piauí;6.086;;;
PI;22;01770;Boa Hora;6.516;;;
PI;22;01804;Bocaina;4.425;;;
PI;22;01903;Bom Jesus;23.826;;;
PI;22;01919;Bom Princípio do Piauí;5.447;;;
PI;22;01929;Bonfim do Piauí;5.512;;;
PI;22;01945;Boqueirão do Piauí;6.335;;;
PI;22;01960;Brasileira;8.116;;;
PI;22;01988;Brejo do Piauí;3.749;;;
PI;22;02000;Buriti dos Lopes;19.352;;;
PI;22;02026;Buriti dos Montes;8.138;;;
PI;22;02059;Cabeceiras do Piauí;10.220;;;
PI;22;02075;Cajazeiras do Piauí;3.438;;;
PI;22;02083;Cajueiro da Praia;7.375;;;
PI;22;02091;Caldeirão Grande do Piauí;5.742;;;
PI;22;02109;Campinas do Piauí;5.489;;;
PI;22;02117;Campo Alegre do Fidalgo;4.851;;;
PI;22;02133;Campo Grande do Piauí;5.746;;;
PI;22;02174;Campo Largo do Piauí;7.016;;;
PI;22;02208;Campo Maior;45.827;;;
PI;22;02251;Canavieira;3.920;;;
PI;22;02307;Canto do Buriti;20.528;;;
PI;22;02406;Capitão de Campos;11.173;;;
PI;22;02455;Capitão Gervásio Oliveira;3.975;;;
PI;22;02505;Caracol;10.527;;;
PI;22;02539;Caraúbas do Piauí;5.676;;;
PI;22;02554;Caridade do Piauí;4.951;;;
PI;22;02604;Castelo do Piauí;18.469;;;
PI;22;02653;Caxingó;5.213;;;
PI;22;02703;Cocal;27.274;;;
PI;22;02711;Cocal de Telha;4.601;;;
PI;22;02729;Cocal dos Alves;5.677;;;
PI;22;02737;Coivaras;3.901;;;
PI;22;02752;Colônia do Gurguéia;6.238;;;
PI;22;02778;Colônia do Piauí;7.515;;;
PI;22;02802;Conceição do Canindé;4.528;;;
PI;22;02851;Coronel José Dias;4.594;;;
PI;22;02901;Corrente;25.927;;;
PI;22;03008;Cristalândia do Piauí;8.033;;;
PI;22;03107;Cristino Castro;10.164;;;
PI;22;03206;Curimatá;11.030;;;
PI;22;03230;Currais;4.811;;;
PI;22;03271;Curral Novo do Piauí;5.027;;;
PI;22;03255;Curralinhos;4.297;;;
PI;22;03305;Demerval Lobão;13.496;;;
PI;22;03354;Dirceu Arcoverde;6.818;;;
PI;22;03404;Dom Expedito Lopes;6.712;;;
PI;22;03453;Dom Inocêncio;9.364;;;
PI;22;03420;Domingos Mourão;4.292;;;
PI;22;03503;Elesbão Veloso;14.496;;;
PI;22;03602;Eliseu Martins;4.773;;;
PI;22;03701;Esperantina;38.607;;;
PI;22;03750;Fartura do Piauí;5.171;;;
PI;22;03800;Flores do Piauí;4.396;;;
PI;22;03859;Floresta do Piauí;2.511;;;
PI;22;03909;Floriano;58.586;;;
PI;22;04006;Francinópolis;5.270;;;
PI;22;04105;Francisco Ayres;4.392;;;
PI;22;04154;Francisco Macedo;2.984;;;
PI;22;04204;Francisco Santos;8.924;;;
PI;22;04303;Fronteiras;11.368;;;
PI;22;04352;Geminiano;5.276;;;
PI;22;04402;Gilbués;10.504;;;
PI;22;04501;Guadalupe;10.342;;;
PI;22;04550;Guaribas;4.464;;;
PI;22;04600;Hugo Napoleão;3.809;;;
PI;22;04659;Ilha Grande;9.136;;;
PI;22;04709;Inhuma;15.017;;;
PI;22;04808;Ipiranga do Piauí;9.534;;;
PI;22;04907;Isaías Coelho;8.368;;;
PI;22;05003;Itainópolis;11.302;;;
PI;22;05102;Itaueira;10.806;;;
PI;22;05151;Jacobina do Piauí;5.710;;;
PI;22;05201;Jaicós;18.501;;;
PI;22;05250;Jardim do Mulato;4.389;;;
PI;22;05276;Jatobá do Piauí;4.743;;;
PI;22;05300;Jerumenha;4.403;;;
PI;22;05359;João Costa;2.971;;;
PI;22;05409;Joaquim Pires;14.032;;;
PI;22;05458;Joca Marques;5.253;;;
PI;22;05508;José de Freitas;38.005;;;
PI;22;05516;Juazeiro do Piauí;4.828;;;
PI;22;05524;Júlio Borges;5.479;;;
PI;22;05532;Jurema;4.623;;;
PI;22;05557;Lagoa Alegre;8.245;;;
PI;22;05573;Lagoa de São Francisco;6.566;;;
PI;22;05565;Lagoa do Barro do Piauí;4.568;;;
PI;22;05581;Lagoa do Piauí;3.948;;;
PI;22;05599;Lagoa do Sítio;4.995;;;
PI;22;05540;Lagoinha do Piauí;2.741;;;
PI;22;05607;Landri Sales;5.266;;;
PI;22;05706;Luís Correia;29.252;;;
PI;22;05805;Luzilândia;25.005;;;
PI;22;05854;Madeiro;8.034;;;
PI;22;05904;Manoel Emídio;5.260;;;
PI;22;05953;Marcolândia;8.121;;;
PI;22;06001;Marcos Parente;4.484;;;
PI;22;06050;Massapê do Piauí;6.305;;;
PI;22;06100;Matias Olímpio;10.664;;;
PI;22;06209;Miguel Alves;32.900;;;
PI;22;06308;Miguel Leão;1.244;;;
PI;22;06357;Milton Brandão;6.797;;;
PI;22;06407;Monsenhor Gil;10.411;;;
PI;22;06506;Monsenhor Hipólito;7.541;;;
PI;22;06605;Monte Alegre do Piauí;10.438;;;
PI;22;06654;Morro Cabeça no Tempo;4.082;;;
PI;22;06670;Morro do Chapéu do Piauí;6.622;;;
PI;22;06696;Murici dos Portelas;8.781;;;
PI;22;06704;Nazaré do Piauí;7.300;;;
PI;22;06720;Nazária;8.289;;;
PI;22;06753;Nossa Senhora de Nazaré;4.696;;;
PI;22;06803;Nossa Senhora dos Remédios;8.419;;;
PI;22;07959;Nova Santa Rita;4.264;;;
PI;22;06902;Novo Oriente do Piauí;6.505;;;
PI;22;06951;Novo Santo Antônio;3.354;;;
PI;22;07009;Oeiras;36.195;;;
PI;22;07108;Olho D'Água do Piauí;2.698;;;
PI;22;07207;Padre Marcos;6.735;;;
PI;22;07306;Paes Landim;4.077;;;
PI;22;07355;Pajeú do Piauí;3.460;;;
PI;22;07405;Palmeira do Piauí;4.997;;;
PI;22;07504;Palmeirais;14.090;;;
PI;22;07553;Paquetá;3.919;;;
PI;22;07603;Parnaguá;10.494;;;
PI;22;07702;Parnaíba;148.832;;;
PI;22;07751;Passagem Franca do Piauí;4.457;;;
PI;22;07777;Patos do Piauí;6.223;;;
PI;22;07793;Pau D'Arco do Piauí;3.888;;;
PI;22;07801;Paulistana;20.093;;;
PI;22;07850;Pavussu;3.655;;;
PI;22;07900;Pedro II;37.968;;;
PI;22;07934;Pedro Laurentino;2.463;;;
PI;22;08007;Picos;76.042;;;
PI;22;08106;Pimenteiras;11.884;;;
PI;22;08205;Pio IX;17.979;;;
PI;22;08304;Piracuruca;28.179;;;
PI;22;08403;Piripiri;62.542;;;
PI;22;08502;Porto;12.188;;;
PI;22;08551;Porto Alegre do Piauí;2.625;;;
PI;22;08601;Prata do Piauí;3.109;;;
PI;22;08650;Queimada Nova;8.743;;;
PI;22;08700;Redenção do Gurguéia;8.556;;;
PI;22;08809;Regeneração;17.696;;;
PI;22;08858;Riacho Frio;4.259;;;
PI;22;08874;Ribeira do Piauí;4.354;;;
PI;22;08908;Ribeiro Gonçalves;7.068;;;
PI;22;09005;Rio Grande do Piauí;6.327;;;
PI;22;09104;Santa Cruz do Piauí;6.110;;;
PI;22;09153;Santa Cruz dos Milagres;3.893;;;
PI;22;09203;Santa Filomena;6.150;;;
PI;22;09302;Santa Luz;5.666;;;
PI;22;09377;Santa Rosa do Piauí;5.182;;;
PI;22;09351;Santana do Piauí;4.522;;;
PI;22;09401;Santo Antônio de Lisboa;6.182;;;
PI;22;09450;Santo Antônio dos Milagres;2.102;;;
PI;22;09500;Santo Inácio do Piauí;3.706;;;
PI;22;09559;São Braz do Piauí;4.363;;;
PI;22;09609;São Félix do Piauí;2.945;;;
PI;22;09658;São Francisco de Assis do Piauí;5.728;;;
PI;22;09708;São Francisco do Piauí;6.335;;;
PI;22;09757;São Gonçalo do Gurguéia;2.923;;;
PI;22;09807;São Gonçalo do Piauí;4.866;;;
PI;22;09856;São João da Canabrava;4.509;;;
PI;22;09872;São João da Fronteira;5.760;;;
PI;22;09906;São João da Serra;6.122;;;
PI;22;09955;São João da Varjota;4.728;;;
PI;22;09971;São João do Arraial;7.636;;;
PI;22;10003;São João do Piauí;20.000;;;
PI;22;10052;São José do Divino;5.227;;;
PI;22;10102;São José do Peixe;3.707;;;
PI;22;10201;São José do Piauí;6.621;;;
PI;22;10300;São Julião;5.761;;;
PI;22;10359;São Lourenço do Piauí;4.483;;;
PI;22;10375;São Luis do Piauí;2.591;;;
PI;22;10383;São Miguel da Baixa Grande;2.403;;;
PI;22;10391;São Miguel do Fidalgo;2.995;;;
PI;22;10409;São Miguel do Tapuio;18.162;;;
PI;22;10508;São Pedro do Piauí;13.913;;;
PI;22;10607;São Raimundo Nonato;33.400;;;
PI;22;10623;Sebastião Barros;3.499;;;
PI;22;10631;Sebastião Leal;4.189;;;
PI;22;10656;Sigefredo Pacheco;9.777;;;
PI;22;10706;Simões;14.372;;;
PI;22;10805;Simplício Mendes;12.341;;;
PI;22;10904;Socorro do Piauí;4.527;;;
PI;22;10938;Sussuapara;6.457;;;
PI;22;10953;Tamboril do Piauí;2.826;;;
PI;22;10979;Tanque do Piauí;2.683;;;
PI;22;11001;Teresina;836.475;;;
PI;22;11100;União;43.403;;;
PI;22;11209;Uruçuí;20.779;;;
PI;22;11308;Valença do Piauí;20.541;;;
PI;22;11357;Várzea Branca;4.910;;;
PI;22;11407;Várzea Grande;4.346;;;
PI;22;11506;Vera Mendes;3.020;;;
PI;22;11605;Vila Nova do Piauí;3.010;;;
PI;22;11704;Wall Ferraz;4.355;;;
CE;23;00101;Abaiara;11.089;;;
CE;23;00150;Acarape;16.011;;;
CE;23;00200;Acaraú;60.137;;;
CE;23;00309;Acopiara;52.661;;;
CE;23;00408;Aiuaba;16.784;;;
CE;23;00507;Alcântaras;11.171;;;
CE;23;00606;Altaneira;7.196;;;
CE;23;00705;Alto Santo;16.767;;;
CE;23;00754;Amontada;41.227;;;
CE;23;00804;Antonina do Norte;7.172;;;
CE;23;00903;Apuiarés;14.397;;;
CE;23;01000;Aquiraz;76.186;;;
CE;23;01109;Aracati;71.749;;;
CE;23;01208;Aracoiaba;25.988;;;
CE;23;01257;Ararendá;10.723;;;
CE;23;01307;Araripe;21.170;;;
CE;23;01406;Aratuba;11.482;;;
CE;23;01505;Arneiroz;7.766;;;
CE;23;01604;Assaré;22.988;;;
CE;23;01703;Aurora;24.716;;;
CE;23;01802;Baixio;6.165;;;
CE;23;01851;Banabuiú;17.775;;;
CE;23;01901;Barbalha;57.818;;;
CE;23;01950;Barreira;20.371;;;
CE;23;02008;Barro;22.104;;;
CE;23;02057;Barroquinha;14.771;;;
CE;23;02107;Baturité;34.512;;;
CE;23;02206;Beberibe;51.442;;;
CE;23;02305;Bela Cruz;31.804;;;
CE;23;02404;Boa Viagem;53.608;;;
CE;23;02503;Brejo Santo;47.218;;;
CE;23;02602;Camocim;61.918;;;
CE;23;02701;Campos Sales;27.030;;;
CE;23;02800;Canindé;76.439;;;
CE;23;02909;Capistrano;17.470;;;
CE;23;03006;Caridade;21.236;;;
CE;23;03105;Cariré;18.629;;;
CE;23;03204;Caririaçu;26.821;;;
CE;23;03303;Cariús;18.815;;;
CE;23;03402;Carnaubal;17.282;;;
CE;23;03501;Cascavel;68.926;;;
CE;23;03600;Catarina;19.676;;;
CE;23;03659;Catunda;10.218;;;
CE;23;03709;Caucaia;344.936;;;
CE;23;03808;Cedro;24.958;;;
CE;23;03907;Chaval;12.865;;;
CE;23;03931;Choró;13.195;;;
CE;23;03956;Chorozinho;19.187;;;
CE;23;04004;Coreaú;22.653;;;
CE;23;04103;Crateús;74.103;;;
CE;23;04202;Crato;126.591;;;
CE;23;04236;Croatá;17.569;;;
CE;23;04251;Cruz;23.344;;;
CE;23;04269;Deputado Irapuan Pinheiro;9.360;;;
CE;23;04277;Ererê;7.041;;;
CE;23;04285;Eusébio;49.455;;;
CE;23;04301;Farias Brito;19.015;;;
CE;23;04350;Forquilha;22.998;;;
CE;23;04400;Fortaleza;2.551.806;;;
CE;23;04459;Fortim;15.603;;;
CE;23;04509;Frecheirinha;13.402;;;
CE;23;04608;General Sampaio;6.591;;;
CE;23;04657;Graça;15.281;;;
CE;23;04707;Granja;53.435;;;
CE;23;04806;Granjeiro;4.569;;;
CE;23;04905;Groaíras;10.668;;;
CE;23;04954;Guaiúba;25.310;;;
CE;23;05001;Guaraciaba do Norte;38.832;;;
CE;23;05100;Guaramiranga;3.909;;;
CE;23;05209;Hidrolândia;19.882;;;
CE;23;05233;Horizonte;60.584;;;
CE;23;05266;Ibaretama;13.155;;;
CE;23;05308;Ibiapina;24.458;;;
CE;23;05332;Ibicuitinga;11.890;;;
CE;23;05357;Icapuí;19.129;;;
CE;23;05407;Icó;66.885;;;
CE;23;05506;Iguatu;100.053;;;
CE;23;05605;Independência;25.946;;;
CE;23;05654;Ipaporanga;11.500;;;
CE;23;05704;Ipaumirim;12.256;;;
CE;23;05803;Ipu;41.190;;;
CE;23;05902;Ipueiras;38.159;;;
CE;23;06009;Iracema;14.011;;;
CE;23;06108;Irauçuba;23.202;;;
CE;23;06207;Itaiçaba;7.567;;;
CE;23;06256;Itaitinga;37.705;;;
CE;23;06306;Itapagé;50.211;;;
CE;23;06405;Itapipoca;122.220;;;
CE;23;06504;Itapiúna;19.409;;;
CE;23;06553;Itarema;39.494;;;
CE;23;06603;Itatira;19.861;;;
CE;23;06702;Jaguaretama;18.040;;;
CE;23;06801;Jaguaribara;10.892;;;
CE;23;06900;Jaguaribe;34.683;;;
CE;23;07007;Jaguaruana;33.174;;;
CE;23;07106;Jardim;27.067;;;
CE;23;07205;Jati;7.764;;;
CE;23;07254;Jijoca de Jericoacoara;18.292;;;
CE;23;07304;Juazeiro do Norte;261.289;;;
CE;23;07403;Jucás;24.351;;;
CE;23;07502;Lavras da Mangabeira;31.435;;;
CE;23;07601;Limoeiro do Norte;57.372;;;
CE;23;07635;Madalena;19.017;;;
CE;23;07650;Maracanaú;217.922;;;
CE;23;07700;Maranguape;120.405;;;
CE;23;07809;Marco;25.944;;;
CE;23;07908;Martinópole;10.693;;;
CE;23;08005;Massapê;36.854;;;
CE;23;08104;Mauriti;45.640;;;
CE;23;08203;Meruoca;14.377;;;
CE;23;08302;Milagres;28.487;;;
CE;23;08351;Milhã;13.207;;;
CE;23;08377;Miraíma;13.259;;;
CE;23;08401;Missão Velha;35.056;;;
CE;23;08500;Mombaça;43.493;;;
CE;23;08609;Monsenhor Tabosa;16.984;;;
CE;23;08708;Morada Nova;62.287;;;
CE;23;08807;Moraújo;8.393;;;
CE;23;08906;Morrinhos;21.561;;;
CE;23;09003;Mucambo;14.335;;;
CE;23;09102;Mulungu;12.196;;;
CE;23;09201;Nova Olinda;14.908;;;
CE;23;09300;Nova Russas;31.692;;;
CE;23;09409;Novo Oriente;28.075;;;
CE;23;09458;Ocara;24.829;;;
CE;23;09508;Orós;21.503;;;
CE;23;09607;Pacajus;66.510;;;
CE;23;09706;Pacatuba;77.723;;;
CE;23;09805;Pacoti;11.857;;;
CE;23;09904;Pacujá;6.131;;;
CE;23;10001;Palhano;9.126;;;
CE;23;10100;Palmácia;12.624;;;
CE;23;10209;Paracuru;32.919;;;
CE;23;10258;Paraipaba;31.413;;;
CE;23;10308;Parambu;31.462;;;
CE;23;10407;Paramoti;11.517;;;
CE;23;10506;Pedra Branca;42.643;;;
CE;23;10605;Penaforte;8.666;;;
CE;23;10704;Pentecoste;36.442;;;
CE;23;10803;Pereiro;16.063;;;
CE;23;10852;Pindoretama;19.733;;;
CE;23;10902;Piquet Carneiro;16.169;;;
CE;23;10951;Pires Ferreira;10.556;;;
CE;23;11009;Poranga;12.203;;;
CE;23;11108;Porteiras;15.108;;;
CE;23;11207;Potengi;10.651;;;
CE;23;11231;Potiretama;6.278;;;
CE;23;11264;Quiterianópolis;20.505;;;
CE;23;11306;Quixadá;83.990;;;
CE;23;11355;Quixelô;15.046;;;
CE;23;11405;Quixeramobim;75.565;;;
CE;23;11504;Quixeré;21.241;;;
CE;23;11603;Redenção;27.088;;;
CE;23;11702;Reriutaba;19.281;;;
CE;23;11801;Russas;73.436;;;
CE;23;11900;Saboeiro;15.835;;;
CE;23;11959;Salitre;15.976;;;
CE;23;12205;Santa Quitéria;43.358;;;
CE;23;12007;Santana do Acaraú;31.133;;;
CE;23;12106;Santana do Cariri;17.445;;;
CE;23;12304;São Benedito;45.653;;;
CE;23;12403;São Gonçalo do Amarante;46.247;;;
CE;23;12502;São João do Jaguaribe;7.829;;;
CE;23;12601;São Luís do Curu;12.663;;;
CE;23;12700;Senador Pompeu;26.656;;;
CE;23;12809;Senador Sá;7.210;;;
CE;23;12908;Sobral;197.663;;;
CE;23;13005;Solonópole;18.025;;;
CE;23;13104;Tabuleiro do Norte;30.018;;;
CE;23;13203;Tamboril;25.675;;;
CE;23;13252;Tarrafas;8.949;;;
CE;23;13302;Tauá;57.246;;;
CE;23;13351;Tejuçuoca;18.083;;;
CE;23;13401;Tianguá;72.110;;;
CE;23;13500;Trairi;53.561;;;
CE;23;13559;Tururu;15.224;;;
CE;23;13609;Ubajara;33.205;;;
CE;23;13708;Umari;7.660;;;
CE;23;13757;Umirim;19.349;;;
CE;23;13807;Uruburetama;20.768;;;
CE;23;13906;Uruoca;13.348;;;
CE;23;13955;Varjota;18.024;;;
CE;23;14003;Várzea Alegre;39.651;;;
CE;23;14102;Viçosa do Ceará;57.719;;;
RN;24;00109;Acari;11.355;;;
RN;24;00208;Açu;56.354;;;
RN;24;00307;Afonso Bezerra;11.191;;;
RN;24;00406;Água Nova;3.156;;;
RN;24;00505;Alexandria;13.878;;;
RN;24;00604;Almino Afonso;4.945;;;
RN;24;00703;Alto do Rodrigues;13.440;;;
RN;24;00802;Angicos;11.905;;;
RN;24;00901;Antônio Martins;7.172;;;
RN;24;01008;Apodi;36.049;;;
RN;24;01107;Areia Branca;26.868;;;
RN;24;01206;Arês;13.764;;;
RN;24;01305;Augusto Severo;9.660;;;
RN;24;01404;Baía Formosa;9.048;;;
RN;24;01453;Baraúna;26.347;;;
RN;24;01503;Barcelona;4.067;;;
RN;24;01602;Bento Fernandes;5.385;;;
RN;24;01651;Bodó;2.412;;;
RN;24;01701;Bom Jesus;9.965;;;
RN;24;01800;Brejinho;12.286;;;
RN;24;01859;Caiçara do Norte;6.257;;;
RN;24;01909;Caiçara do Rio do Vento;3.531;;;
RN;24;02006;Caicó;66.246;;;
RN;24;02105;Campo Redondo;10.879;;;
RN;24;02204;Canguaretama;32.945;;;
RN;24;02303;Caraúbas;20.414;;;
RN;24;02402;Carnaúba dos Dantas;7.896;;;
RN;24;02501;Carnaubais;10.491;;;
RN;24;02600;Ceará-Mirim;71.856;;;
RN;24;02709;Cerro Corá;11.292;;;
RN;24;02808;Coronel Ezequiel;5.580;;;
RN;24;02907;Coronel João Pessoa;4.946;;;
RN;24;03004;Cruzeta;8.182;;;
RN;24;03103;Currais Novos;44.528;;;
RN;24;03202;Doutor Severiano;7.178;;;
RN;24;03301;Encanto;5.515;;;
RN;24;03400;Equador;6.054;;;
RN;24;03509;Espírito Santo;10.753;;;
RN;24;03608;Extremoz;26.677;;;
RN;24;03707;Felipe Guerra;5.973;;;
RN;24;03756;Fernando Pedroza;3.000;;;
RN;24;03806;Florânia;9.245;;;
RN;24;03905;Francisco Dantas;2.929;;;
RN;24;04002;Frutuoso Gomes;4.280;;;
RN;24;04101;Galinhos;2.446;;;
RN;24;04200;Goianinha;24.476;;;
RN;24;04309;Governador Dix-Sept Rosado;12.934;;;
RN;24;04408;Grossos;9.998;;;
RN;24;04507;Guamaré;13.922;;;
RN;24;04606;Ielmo Marinho;13.070;;;
RN;24;04705;Ipanguaçu;14.814;;;
RN;24;04804;Ipueira;2.190;;;
RN;24;04853;Itajá;7.336;;;
RN;24;04903;Itaú;5.822;;;
RN;24;05009;Jaçanã;8.573;;;
RN;24;05108;Jandaíra;7.086;;;
RN;24;05207;Janduís;5.453;;;
RN;24;05306;Januário Cicco;9.651;;;
RN;24;05405;Japi;5.490;;;
RN;24;05504;Jardim de Angicos;2.676;;;
RN;24;05603;Jardim de Piranhas;14.342;;;
RN;24;05702;Jardim do Seridó;12.526;;;
RN;24;05801;João Câmara;34.057;;;
RN;24;05900;João Dias;2.687;;;
RN;24;06007;José da Penha;6.049;;;
RN;24;06106;Jucurutu;18.366;;;
RN;24;06155;Jundiá;3.790;;;
RN;24;06205;Lagoa d'Anta;6.587;;;
RN;24;06304;Lagoa de Pedras;7.372;;;
RN;24;06403;Lagoa de Velhos;2.759;;;
RN;24;06502;Lagoa Nova;14.942;;;
RN;24;06601;Lagoa Salgada;8.009;;;
RN;24;06700;Lajes;10.977;;;
RN;24;06809;Lajes Pintadas;4.784;;;
RN;24;06908;Lucrécia;3.860;;;
RN;24;07005;Luís Gomes;10.042;;;
RN;24;07104;Macaíba;75.548;;;
RN;24;07203;Macau;30.749;;;
RN;24;07252;Major Sales;3.805;;;
RN;24;07302;Marcelino Vieira;8.506;;;
RN;24;07401;Martins;8.615;;;
RN;24;07500;Maxaranguape;11.419;;;
RN;24;07609;Messias Targino;4.448;;;
RN;24;07708;Montanhas;11.644;;;
RN;24;07807;Monte Alegre;21.833;;;
RN;24;07906;Monte das Gameleiras;2.261;;;
RN;24;08003;Mossoró;280.314;;;
RN;24;08102;Natal;853.928;;;
RN;24;08201;Nísia Floresta;25.800;;;
RN;24;08300;Nova Cruz;37.079;;;
RN;24;08409;Olho-d'Água do Borges;4.391;;;
RN;24;08508;Ouro Branco;4.860;;;
RN;24;08607;Paraná;4.165;;;
RN;24;08706;Paraú;3.924;;;
RN;24;08805;Parazinho;5.139;;;
RN;24;08904;Parelhas;21.288;;;
RN;24;03251;Parnamirim;229.414;;;
RN;24;09100;Passa e Fica;12.188;;;
RN;24;09209;Passagem;3.040;;;
RN;24;09308;Patu;12.561;;;
RN;24;09407;Pau dos Ferros;29.430;;;
RN;24;09506;Pedra Grande;3.505;;;
